customer_tweet_id,brand_tweet_id,customer_text,brand_response
28555,28550,"@115714 I've talked to more than 5 customer svc pppl after being told issue was resolved, ea time more than an hour. Still waiting. #WTF?",@122249 I know this is confusing and I promise to get down to the bottom of it. Shoot us a DM so we can further discuss. - SP
28554,28557,@sprintcare Just refund for all paid &amp; tell me how to return. 1st conversation w/ u promised ttl refund w/o penalty. Downhill ever since @115714 #fedup,"@122249 Please send us a Direct Message, so that we can further assist you. - LS"
30047,30045,"@AppleSupport @115714 Can anyone elaborate on this? I was able to get a MMS through on the Sprint services but when connected to any wifi, yes I have tried multiple, it will not progress past 95%. What gives @applesupport why is my Iphone 7 Plus unable to do this? Time to switch to @122609 ?",@122608 Hate to hear you are having this issue. If you are unable to get a message to go through while on Wi-Fi then that sounds like an issue with the Wi-Fi itself unless it happens on every Wi-Fi. Is your imessages off?
30046,30048,"@sprintcare It happens on every single wifi. I am a Sytems Administrator, IT professional, and I am certain that all these WiFi’s cant be misconfigured. I have tried imessage off, on, mms off and on, even reset network settings and updated carrier settings.","@122608 Well that sounds extremely frustrating, especially considering what you do. Our steps we have are for when a customer can not send on our network. However, have you tried backing up your phone, then resetting your phone through ITunes?"
30050,30051,@sprintcare I can DM you my info if you need to look at the account associated to see what options we have,@122608 Ok let see what Apple comes up with to see if the phone need a reset the chat will be open. Just let us know the outcome with apple solution.
30057,30055,"@sprintcare You also don't have very good coverage in: Colorado, Utah, California, Georgia, Tennessee, North Carolina....",@122610 We'd like to take a look in your area to check the services. Please send us a DM in order to further assist. - EG
30056,30058,@sprintcare ...the northeast United States of America.,@122610 We'll be waiting for your message. - EG
30061,30059,Where does @115714 have more than 3G coverage in the continental U.S.? Because I've yet to visit those places...,@122610 Hey there! Are you having any issues with the services? Please let us know in order to further assist. - EG
30160,30158,@115714 why is my service so poor in a major city?,@122641 Can you please send me a Direct message providing me with your nearest cross streets and ZIP code? -DS
30159,30161,@sprintcare I live in Chicago and routinely travel between Chicago and North West Indiana these issues are every place Ive missed many texts,@122641 Can you please send me a Direct message providing me with the make and model of your device? -DS
30160,30163,@115714 why is my service so poor in a major city?,@122641 Please allow me the chance to look into this for you. -DS
30166,30164,@115714 I’m not only 3 miles inland I’m in the back of a factory inside an enclosed booth. @42 that’s pretty impressive.,"@122642 Hey there. Are you having issues with your service? If yes, please send us a DM, we would be happy to help. - CF"
30169,30168,iPhone X still hasn’t shipped. 🗣 STOP PLAYIN @115714,@122643 Hi Q. Find out the status of your order at https://t.co/hqOnhxrGCa. by entering the order number. -AC
30171,30170,Will I be getting my iPhone X on Friday @115714 ?,"@122644 Thanks for reaching out with this concern Byrd. Please send us a Direct Message, so that we can provide some info to you. -MM"
30668,30667,@sprintcare Ya I am if u can get the $22 a month deal for the iPhone X,"@122753 Please send us a Direct Message, so that we can further assist you. -MC"
10357,30669,@115714 What if I have the iPhone forever plan already can I trade up with this deal,"@122753 Good morning, if u are on the iPhone forever program who can upgrade after 12 consecutive payments. Are u interested in upgrading? -MC"
30627,30628,Who can ship me a 256 gb Space Gray IPhone X on Launch day? @117735 @sprintcare @TMobileHelp @VerizonSupport @AppleSupport,"@122740 Thanks 4 reaching out Jack, please visit https://t.co/nUZ2kUiomr &amp; https://t.co/lHDQ076Flh for our wonderful options. Sprint. -MM"
30673,30671,"@115911 What about from Princeton, NJ to Penn Sta NYC? @115714 serice is very spotty. You saying TMUS is better?",@122754 How could we assist? - LS
30672,30674,@sprintcare Upgrade service on the northeast corridor between Hamilton NJ and Penn Station NYC. Way too inconsistent,"@122754 Please send us a Direct Message, so that we can further assist you. - LS"
31003,31002,@sprintcare I'd never recommended @115714 to anyone. The customer service sucks and my service is super spotty I never get texts,@122641 @115714 Please let me know if that helps. -DS
31006,31004,@115714 y’all are trash! Why do I have to pay for unlimited data when the shift don’t work unlimited?!,@122829 @115714 Could you please follow us on twitter so we can further assist you. -KJ
31010,31008,"@sprintcare Seriously, it's been two months since Irma and still having technical issues with texts and messaging...just awful","@122830 Something isn't right, please send us a Direct Message, so that we can further assist you. YP"
31013,31011,@115714 why am I receiving mms texts 7 hours after they were originally sent????,@122831 We would be happy to help. Please follow us and send us a DM. Sprint Cares! - CF
31006,31007,@115714 y’all are trash! Why do I have to pay for unlimited data when the shift don’t work unlimited?!,"@122829 This is not the kind of feedback we want to hear. Please send us a Direct Message, so that we can further assist you. -KJ"
31635,31634,"@sprintcare Will do in a day or two, however seeing how long I've been a cust. the new cust. rate is the answer. Not happy for long time.",@118790 We'd really like to review your account and help with this. Please send us a DM to facilitate. -Resolution Sup KS
13437,13438,"@115714 New customers get $25 per line unlimited, right? What does a loyal cust. for 20+ get? Especially when the service has been crap?",@118790 We'll like to review your account for the most cost effective offer. Please send us a Direct Message for further assistance. -AJS
31638,31637,@sprintcare Bull I just did your not even a real person this sucks you guys are loosing customers by your cheap service,"@122983 Hi, I see that you are experiencing network issue. Shoot us a DM so we can talk. -Resolution Sup JJ"
31643,31642,@sprintcare I get no service anywhere sprint needs more towers. Sprint only works with WiFi kinda cheap service,"@122983 Hi, please send us a DM so that we can further assist you. -RA"
31645,31644,"@115714 Y’all ain’t gonna help me, its plain an simple spend the money an get better service for your customers 😡 I’m going to @115725 https://t.co/bXUOtr0esV",@122983 Hello there! How can I help you today?
31647,31646,@sprintcare @116447 This never happened. Thanks again for more lies. Just like the ones that started under #DanHesse in 2010 about a better Network,@122984 We regret to hear about your dissatisfaction. We will reach out to you today to address your concerns.
31649,31648,"@sprintcare @116447 450 Route 211 E, Middletown, NY 10940",@122984 We apologize for the issues you have experienced. Team @116447 will reach out to you to address your account concerns today.
31651,31650,When your upload speed beats your download speed on my HTC Bolt @115714 @116447 #NY #problems #its2017 Middletown NY Red Lobster https://t.co/HfUGSLv45n,@122984 Allow us to assist. Please send us a DM with your address in order to further assist. -Team @116447
32114,32113,@115714 is the absolute worst I swear.,"@123107 Hey, please direct message me your contact number, I would like to call you. -Resolution Sup AM"
32871,32869,@sprintcare just switched ownership of my wife's account to mine and it takes 5 days!? Seriously? All the other carriers are instant. What's the deal???,"@123294 You may go to https://t.co/aWiBALYzog. •Once submitted, wait 24 hours and tell both customers to call 8558084185 to complete change of ownership. •Change of ownership team is available Monday - Saturday 8 a.m. - 9 p.m. Central time. -MB"
